RPTID	OPID	NAME	ACCITY	ACCOUNTY	ACSTATE	ACZIP	MPOST	SURVY	CLASS	SHORE	OFFAREA	BNUMB	OFFST	OCS	IFED	ITYPE	RUPLN	FAT	INJ	PRPTY	OPJUD	STHH	STMN	TELRT	INPRS	MXPRS	MPEST	TEST	DTHH	IDATE	CAUSE	PRTLK	PRTFL	PRTFO	MLKD	MLKDO	PRTSY	PRTSO	PRTYR	NMDIA	THK	SPEC	SMYS	SEAM	VALVE	MANU	MANYR	LOCLK	LOCLO	TELRN	TELID	DOR	LOC	ADESC	DESCO	CAUCR	CAUCO	COAT	PROT	CPYR	CAULK	DMGO	NOTIF	NOTDT	MARK	MRKTP	STAT	CAULC	CAULO	CTEST	TESTD	MED	MEDO	TMPS	LKPS	PNAME	PHONE	NARRATIVE
19850244	18548	SOUTHWESTERN GAS PIPELINE INC	EASTLAND	EASTLAND	TX	76448	5	26+40	1	No	 	      	  	Null	Null	RUPTURE	0.67	0	0	3500	Null	0	30	19850726	455	720	BY TEST	1200	1025	19850726	DAMAGE BY OUTSIDE FORCE	GATHERING SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	0	6.63	0.16	API5LX42	42000	 	 	 	0	UNDER GROUND	 	 					 		 		Null		OUTSIDE/THIRD PARTY	 	No		Yes	LINE MARKERS & PAINTED PO	No		 	Null			 			MICHAEL HOWETH - SUPV PIPELINE CODE COMPLIANCE	8173251321	"PART B - THE THIRD PARTY IS ON THE OPERATORS LIST OF EXCAVATORS FOR ANNUAL NOTIFICATION TO CALL BEFORE DIGGING WHERE PIPELINE ARE PREVALENT. THE THIRDS PARTY DID NOT NOTIFY OPERATOR BEFORE EXCAVATING.PART 3 - DOZER, OPERATOR FAILED TO CALL BEFORE BEGINNING AN EXCAVATION. LINE MARKERS WERE IN PLACE OVER THE PIPELINE WITHIN 175 FEET OF WHERE PIPELINE WAS STRUCK."
19850245	4280	EL PASO NATURAL GAS CO	UNKNOWN	GLASSCOCK	TX	     	 	76+17	1	No	 	      		Null	No	RUPTURE	0.5	1	1	42415	Null	0	45	19850705	14	51	BY CFR 192.619(a)(3)		1730	19850705	CORROSION	GATHERING SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1953	8.63	0.13	SPIRAL WELD PIP	24000	 	 	 	1953	UNDER GROUND		 		19850819	EXTERNALLY	GENERAL CORROSION		GALVANIC		BARE	No	0			Null		Null	 	Null		 	Null				0	0	H.A.MARTIN - SPEC N.D.T.	5053952551	"AN EL PASO NATURAL GAS (EPNG) EMPLOYEE WAS OPERATING A BACKHOE, MAKING FINAL PASSES TO CLEAN OUT THE BOTTOM OF THE BELL HOLE WHEN COMPACTED DIRT UNDERNEATH THEPIPE CRUMBLED AWAY, ALLOWING A CORRODED SEGMENT APPROXIMATELY 3"" X 6"" TO FALL FROM THE BOTTOM OF THE 8-5/8"" PIPELINE AT 14 PSIG. THE GAS IGNITED, BURNING THE EPNG  AND AN IMC EMPLOYEE ASSISTING WITH THE DIGGING. THE EPNG EMPLOYEE WAS RUSHED TO THE HOSPITAL WITH SECOND AND THIRD DEGREE BURNS OVER 70% OF HIS BODY. HE DIED JULY 19TH AT THE LUBBOCK GENERAL HOSPITAL IN LUBBOCK, TEXAS. THE IMC EMPLOYEE, NOT ADMITTED TO THE HOSPITAL, RECEIVED SECOND AND THIRD DEGREE BURNS OVER 7% OF HIS BODY."
19850246	11680	LONE STAR GAS CO	MEMPHIS	COLLINGSWORTH	TX	     	8	397+38	3	No	 	      	  	Null	No	LEAK	0	0	0	2300	Null	0	40	19850703	240	350	BY TEST	383	715	19850703	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	0	6.63	0.18	12.39#/FT.	0	 	 	 	0	UNDER GROUND	 	 					 		 		Null		OUTSIDE/THIRD PARTY	 	No		Yes	 	No		 	Null			 			CHRIS FRANKLIN - SR CLERK	8175525642	"PART 3 - LINE HIT BY PLOW.PART B - PERMANENT MARKER WAS 50 FEET FROM WHERE LINE 72-6"" WAS HIT BY PLOW."
19850261	3	ACADIAN GAS PIPELINE SYSTEM	 	ASSUMPTION	LA	     	 	 	1	No	 	      	  	Null	No	LEAK	0	0	0	0	Yes	0	30		520	650	BY CFR 192.619(a)(3)	0	1100	19850807	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1940	4	0.14	GRADE B	35000	 	 	 	0	UNDER GROUND	 	 					 		 		Null		OUTSIDE/THIRD PARTY	 	No		Yes	WARNING SIGNS	Yes		 	Null			 			J.P.SCHWARZ - ASST OPER MGR	5044462791	
19850264	15105	PANHANDLE EASTERN PIPELINE CO	WAVERLY	MORGAN	IL	62692	SP-16	9 + 64	1	No	 	      	  	Null	No	RUPTURE	2.5	0	0	75000	Null	1	30	19850813	745	845	BY CFR 192.619(a)(3)	0	205	19850812	CORROSION	TRANSMISSION SYSTEM	OTHER	PIPELINE DRIP	STEEL	 	OTHER	PIPELINE DRIP	1963	8.62	0.25	API 5LX	42000	 	 	 	0	UNDER GROUND	 	 			INTERNALLY	GENERAL CORROSION	 	OTHER	UNKNOWN	COATED	Yes	1963	NO DATA	 	Null		Null	 	Null		 	Null			 			DAVID B. MACKENZIE - STOR FIELD SUPT	2174352261	
19850268	5341	"FMC CORP. INDUSTRIAL CHEM. GROUP, SPECIALTY CHEM."	SOUTH CHARLESTON	KANAWHA	WV	25303	 	 	3	No	 	      	  	Null	No	RUPTURE	2	0	0	0	Yes	0	20	19850129	68	95	BY TEST	140	2330	19850128	OTHER	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1969	3	0.22	ASTM A53	0	 	 	 	0	ABOVE GROUND	 	 					 		 		Null		NO DATA	 	Null		Null	 	Null		 	Null			 			DAVID B. EDWARDS - PROCESS ENG SUPV	3047441581	"T. TWO FAILURES WERE FOUND ABOUT 6 FEET APART IN THE 3-INCH LINE APPROXIMATELY 200 FEET SOUTH OF ROUTE 60 BETWEEN THE MAIN OFFICE AND BUILDING 316. THE FAILURES WERE CAUSED BY WATER FREEZING IN THE 3-INCH LINE, WHICH APPARENTLY HAD NOT BEEN TRANSPORTING HYDROGEN FOR SOME TIME. THE 4-INCH LINE THAT PARALLELS THE 3-INCHLINE IN THIS AREA HAD BEEN CARRYING THE ENTIRE GAS FLOW. TO RETURN THE HYDROGENLINE TO SERVICE, THE 3-INCH LINE WAS CUT AND CAPPED WHERE IT BRANCHES FROM THE 4-INCH LINE AT ROUTE 60. A FRY PAN WAS INSTALLED IN THE 3-INCH LINE INSIDE THE PEROXIDE PLANT AREA. THESE STEPS HAVE ISOLATED THE 3-INCH LINE FROM ACTIVE SERVICE. FOLLOWING THE REPAIRS, THE HYDROGEN LINE WAS SUCESSFULLY PRESSURE CHECKED WITH NITROGEN. THE HYDROGEN STATION WAS RESTARTED AT 6:10AM 1/29/85. PEROXIDE BEGANTAKING HYDROGEN AT 9:00AM ON ""B"" CYCLE. THIS HYDROGEN PIPELINE LEAK WAS REPORTED TO THE WEST VIRGINIA PUBLIC SERVICE COMMISSION BY D.B. EDWARDS."
19850272	25011	ZAPATA GATHERING CO.	EL SAUZ	ZAPATA	TX	     	 	 	1	No	 	      	  	Null	No	OTHER	0	0	0	10000	Null	4	30	19850820	875	1050	BY CFR 192.619(a)(3)	0	1030	19850820	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1961	16	0	API 5LX 52	1424	 	 	 	0	UNDER GROUND	 	 					 		 		Null		OUTSIDE/THIRD PARTY	 	No		Yes	ROAD CROSSING SIGN	No		 	Null			 			J.P. CASH - MGR P/L CONSTR	5123404070	"LANDOWNER WAS ROOT PLOWING IN BRUSH AREA, PULLING ROOT PLOW INTO SIDE OF 16"" TOP OF LINE. LOCATION WAS IN A NATURAL ARROYO - EROSION HAD REDUCED COVER TO APPROXIMATELY 24""."
19850273	3523	DOW CHEMICAL USA	VICTORY	MASON	MI	49431	 	 	1	No	 	      	  	Null	No	LEAK	0	0	0	0	Yes	4	0	19850814	200	1200	BY TEST	1200	800	19850814	CORROSION	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1974	10	0.2	A53 GRADE B	0	 	 	REPUBLIC	1973	UNDER GROUND	 	 			INTERNALLY	OTHER	GENERAL INTERNAL PITTING	OTHER	CHEMICAL CORROSION	COATED	Yes	1974	NO DATA	 	Null		Null	 	Null		 	Null			 			OTTO C. PETERSON - ASST SUPT	6168454539	
19850274	12624	MOBIL OIL CORPORATION	OKLAHOMA CITY	OKLAHOMA	OK	     	 	 	3	No	 	      	  	Null	Null	OTHER	0	0	1	106500	Null	0	30	19850826	800	1157	BY TEST	1735	1500	19850826	DAMAGE BY OUTSIDE FORCE	GATHERING SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1982	4	0.16	X42	2912	 	 	 	0	UNDER GROUND	 	 					 		 		Null		OUTSIDE/THIRD PARTY	 	Yes	19850819	Yes	PERM P/L MARKERS & FLAGS	Yes		 	Null			 			W.B.MADOLORA - SR ENG SPEC	2146582383	"CIMARRON CONSTRUCTION WAS CONSTRUCTED BY CONOCO TO INSTALL A GATHERING SYSTEM FOR SEVERAL TXO WELLS IN THE AREA. MOBIL WAS NOTIFIED OF THE INSTALLATION AND HADFLAGGED THEIR LINES. CIMARRON CONSTRUCTION DUG A TRENCH AND UNCOVERED SEVERAL OF MOBIL'S LINES. IN AN ATTEMPT TO DEEPEN THEIR TRENCH TO ALLOW ADDITIONAL SPACING BETWEEN THE MOBIL 4"" LINE AND THE PROPOSED LINE, THE BACKHOE OPERATOR INADVERENTLY STRUCK AND PARTED THE MOBIL LINE THAT WAS ALREADY EXPOSED. THE ESCAPING GASIGNITED BURNING A ROUSTABOUT WHO WAS SPOTTING ANOTHER LINE FOR THE BACKHOE OPERATOR. THE ROUSTABOUT RECEIVED BURNS ON HIS BACK AND SHOULDERS AND WAS TAKEN TO BAPTIST HOSPITAL FOR TREATMENT. MOBIL PERSONNEL ISOLATED THE DAMAGED GATHERING LINE AND ALLOWED THE FIRE TO BURN ITSELF OUT. ALL BLOCK VALVES WERE LOCKED FOR THENIGHT AND REPAIRS TO THE LINE WERE COMPLETED THE FOLLOWING MORNING."
19850278	19235	TEXAS EASTERN GAS PIPELINE CO	EAGLE	CHESTER	PA	     	1389.20	73349+	1	No	 	      	  	Null	No	OTHER	0	0	0	175500	Null	2	20	19850917	585	718	BY CFR 192.619(a)(3)	0	510	19850917	OTHER	TRANSMISSION SYSTEM	NO DATA	UNKNOWN	OTHER	UNKNOWN	OTHER	INJECTION PUMP ON ODORIZE	1967	0	0	 	0	 	 	 	0	ABOVE GROUND	 	 					 		 		Null		NO DATA	 	Null		Null	 	Null		 	Null			 			W.B. MCGEHEE - MGR CODES & REGULATORY COMPLIANCE	7137595353	"DE A METALLIC BUILDING USED TO ODORIZE TRANSMISSION GAS IN ACCORDANCE WITH NEW JERSEY STATE REQUIREMENTS. THE FIRE TOTALLY DESTROYED THE BUILDING AND ITS ONTENTS WHICH INCLUDED ODORIZATION EQUIPMENT, DATA ACQUISITION EQUIPMENT AND OFFICE FIXTURES. NO INFORMATION WAS EVIDENT IN DETERMINING THE CAUSE OF THE FIRE."
19850279	13120	NATURAL GAS PIPELINE CO OF AMERICA	 	 	LA	     	 	 	0	Yes	SP	77	  	Yes	No	LEAK	0	0	0	600000	Null	0	0	19850909	900	1245	BY TEST	2400	750	19850909	DAMAGE BY OUTSIDE FORCE	GATHERING SYSTEM	BODY OF PIPE	 	STEEL	 	OTHER	"TAP VLV ASSMB,2'BLWOFF VL"	1980	2	0.22	 	35000	 	 	 	1980	UNDER WATER	 	 					 		 		Null		OUTSIDE/THIRD PARTY	 	Null		No	 	No		 	Null			 			E.M.DEAK	3126913787	
19850280	207	ALASKA PIPELINE CO.	ANCHORAGE	 	AK	     	 	 	2	No	 	      	  	Null	No	RUPTURE	1	0	0	20000	Yes	1	50	19850910	440	460	BY TEST	690	440	19850907	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1971	12	0.25	API 5L GR B	35000	 	 	 	0	UNDER GROUND	 	 					 		 		Null		OUTSIDE/THIRD PARTY	 	Yes		Yes	PAINTED & STACKED	Yes		 	Null			 			DAVID L SINCLAIR	9072643745	"WILDER CONSTRUCTION WAS BUILDING ROAD ADJACENT TO 12"" LINE - LEFT WORK EQUIPMENT PARKED ON SIDE OF ROAD. AT APPROX. 4:30AM THE FOLLOWING MORNING SOMEONE STARTED A LARGE BACKHOE-DUG SEVERAL HOLES AND ON THE 4TH HOLE STRUCK THE GAS LINE.PART B - OPERATOR OF THE BACKHOE WAS SOMEONE JOYRIDING - WILDER LEFT THE KEYS IN THE IGNITION. OPERATOR LEFT SCENE, LEFTENGINE RUNNING."
19850281	18516	SOUTHERN NATURAL GAS CO	SOUTH PASS AREA	OFFSHORE	LA	     	M.P. 0.000	0*00	0	Yes	SO. PASS	60	LA	Yes	No	OTHER	0	0	0	2000000	Null	0	0	19850831	730	1200	NO DATA	1510	0	19850830	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE	SHEAR CONNECTOR	STEEL	SHEAR CONNECTOR	PIPELINE	SHEAR JOINT IN PIPELINE	1983	18	0.5	AP15LX	52000	 	 	US STEEL	1983	UNDER WATER	UNDER WATER	 					 		 		Null		EARTH MOVEMENT: OTHER	MUDSLIDE ON OCEAN FLOOR	Null		Null	 	Null		 	Null			 			CHARLES FARREL	2053257554	
19850283	18152	SEA ROBIN PIPELINE CO	HOUSTON	 	TX	77001	 	 	0	Yes	VERMILLION	72	TX	Yes	No	LEAK	0	0	0	50000	Null	70	20	19850903	1000	1200	BY TEST	1200	1040	19850901	CONSTRUCTION/MATERIAL DEFECT	TRANSMISSION SYSTEM	OTHER	HYDROTECH HOTTAP	OTHER	PACKING	PIPELINE	 	1985	36	0.63	X-60	0	 	 	 	1985	UNDER WATER	 	 					 		 		Null		NO DATA	 	Null		Null	 	Null	CONSTRUCTION	"16"" ON 36"" HYDROTECH HOTTAP FITTING"	Yes	19850410	WATER	 	1	1150	KJ COMEAUX	7132295161	"AFTER INSTALLING A 16"" X 36"" HYDROTECT HOTTAP FITTING, A LEAK DEVELOPED OUT OFTHE NORTH PACKING FLANGE. TAP WAS INSTALLED ON OCS-1907, INDEX 700, VERMILLIONAREA COORDINATES, X=1, 728,572.61; Y=216,644.68"
19850286	1320	BENSON-MONTIN-GREER DRILLING CORP. BRAZOS GAS TRAN	DULCE	 	NM	87401	 	P1848	1	No	 	      	NM	Null	No	RUPTURE	0.5	0	0	7531	Null	6	30	19850918	150	1100	BY TEST	1100	1630	19850918	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1964	0.9	0.16	X42	0	 	 	SOUTHWESTERN	1964	ABOVE GROUND	 	 					 		 		Null		OUTSIDE/THIRD PARTY	 	No		Yes	PIPELINE WARNING SIGN	Yes		 	Null			 			VIRGIL L. STOABS	0003258874	
19850290	18152	SEA ROBIN PIPELINE CO	HOUSTON	 	LA	     	 	 	0	Yes	EUGENE	273	  	Yes	No	LEAK	0	0	0	180000	Null	8	0	19851018	870	1440	BY TEST	2153	1000	19851016	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	OTHER	TAP CONNECTION	STEEL	 	PIPELINE	 	1979	2	0.22	API 5LX	42000	 	 	 	0	UNDER WATER	 	 					 		 		Null		OUTSIDE/THIRD PARTY	 	No		No	 	No		 	Null			 			"N.J. KING, COORDINATOR GOV/COMP."	7132295161	"LEAK WAS VERIFIED AS BELONGING TO SEA ROBIN AT 0700 OCTOBER 17, 1985. LEAK APPEARED TO BE CAUSED BY SHRIMP NETS FOULING THE 2-INCH TAP."
19850291	11854	LOUISIANA GAS SYSTEM INC	HAYES	JEFFERSON DAVIS	LA	70646	19	1101	1	No	 	      	  	Null	No	OTHER	0	0	0	4000	Yes	1	10	19851009	640	1167	BY TEST	2200	1050	19851009	CONSTRUCTION/MATERIAL DEFECT	GATHERING SYSTEM	VALVE	 	STEEL	 	PIPELINE	 	1976	0	0	 	0	 	 	ORBIT	0	UNDER GROUND	 	 					 		 		Null		NO DATA	 	Null		Null	 	Null	MATERIAL	"4"" ANSI FULL PORT ORBIT BALL VALVE"	Yes	19760429	WATER	 	24	2200	"C.M. SCHMITZ, DISTRICT MANAGER"	3184944437	"A LEAK WAS DETECTED ON A LOUISIANA GAS SYSTEM PIPELINE APPROXIMATELY TWO (2) MILES SOUTH OF HAYES, LOUISIANA AT APPROXIMATELY 10:50 A.M. ON OCTOBER 9, 1985. THE LEAK WAS CAUSED WHEN A BONNET DISLOGED FROM A VALVE WHICH CONNECTED A 4"" GATHERING LATERAL TO A 16"" GATHERING LINE.  THE LEAK OCCURRED IN A RURAL, UNDEVELOPEDAREA. NO ONE WAS INJURED, AND ONLY THE VALVE WAS DAMAGED. THE LEAK WAS ISOLATEDWITHIN ONE (1) HOUR AND TEN (10) MINUTES OF DETECTION. THE VALVE WAS REPAIRED AND THE LINE PLACED BACK IN SERVICE BY 6:00 P.M., OCTOBER 10, 1985. THE LEAK WAS REPORTED VIA TELEPHONE ON OCTOBER 9, 1985, TO MR. PARADIS, NATIONAL RESPONSE CENTER, AND MS. TATE, LOUISIANA OFFICE OF CONSERVATION, BY LAURA DANIEL, CONOCO.THE BONNET BLEW OFF THE 4"" ORBIT VALVE. THE VALVE, BONNET, AND ONE OF THE BONNET CAP SCREWS HAVE BEEN SENT TO CONOCO MAINTENANCE ENGINEERING FOR EVALUATION."
19850292	405	ANR PIPELINE CO (AMERICAN NATURAL RESOURCE)	 	VERMILLION	LA	     	7.85	156+51	1	No	 	      	  	Null	No	LEAK	1	0	0	60000	Null	3	0	19851008	930	1100	BY TEST	2005	1400	19851008	CORROSION	TRANSMISSION SYSTEM	OTHER	"4"" STUB ON 8"" LINE"	STEEL	 	PIPELINE	 	1967	4	0.24	API 5L	35000	 	 	LONE STAR	1966	OTHER	MARSH (MUD) FAILURE	 			EXTERNALLY	GENERAL CORROSION	 	OTHER	ATMOSPHERIC CORROSION	COATED	Null	0	NO DATA	 	Null		Null	 	Null		 	Null			 			"ROBERT J. LECZNAR, MGR."	3134962456	"FAILURE OCCURRED ON 4"" PIPE EXTENDING FROM 8"" BURIED CATHODICALLY PROTECTED PIPELINE TO AN ABOVEGRADE VALVE LOCATED IN A REMOTE MARSH. CORROSION AND FAILURE OCCURRED IN VICINITY OF GROUND LEVEL. BURIED PIPE HAS BEEN UNDER CATHODIC PROTECTION SINCE INSTALLATION IN 1967. PIPE HOWEVER AT FAILURE POINT WAS AT OR JUST ABOVE GRADE LEVEL AND THUS NOT UNDER INFLUENCE OF CATHODIC PROTECTION."
19850293	19730	TRUNKLINE GAS CO	 	 	LA	     	 	X=2	0	Yes	S. TIMBALIER	86	  	Yes	No	LEAK	0	0	0	750000	Null	0	0	19851028	1125	1400	BY TEST	2250	1800	19851027	DAMAGE BY OUTSIDE FORCE	GATHERING SYSTEM	OTHER	RISER & MEAS. STAT.	STEEL	 	PIPELINE	 	1977	10.75	0.44	API-5LX	42000	 	 	U.S. STEEL	1977	UNDER GROUND	PLATFORM MEAS. STA	 					 		 		Null		EARTH MOVEMENT: OTHER	HURRICANE JUAN	Null		Null	 	Null		 	Null			 			JAMES R. SCHMAN	7136641254	"WINDS & WAVES CAUSED BY HURRICANE JUAN COMPLETELY DESTROYED ODECO'S PRODUCTION PLATFORM ON WHICH WE HAD AN 8"" SINGLE METER MEASURING STATION #319B-2721-P AND A10"" LINE #319B-2700 TIED INTO PLATFORM."
19850298	2616	COLUMBIA GAS TRANSMISSION CORP	 	LANCASTER	PA	     	 	469+85	1	No	 	      	  	Null	No	RUPTURE	49.5	0	0	250000	Yes	3	0	19851101	800	936	BY TEST	1535	400	19851101	CORROSION	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1966	20	0.26	 	60000	 	 	NAT. TUBE-US STEEL	1966	UNDER GROUND	 	 			INTERNALLY	LOCALIZED PITTING	 	GALVANIC	 	COATED	Yes	1967	NO DATA	 	Null		Null	 	Null		 	Null			 			"R.N. PIERCE, MGR., CODES, STDS., QUALITY"	3043572767	"AT APPROXIMATELY 4:00 A.M. ON NOVEMBER 1, 1985, COLUMBIA GAS TRANSMISSION'S PIPELINE 1804 RUPTURED NEAR MARIETTA, PA. COLUMBIA'S GAS CONTROL CENTER AT BETHEL PARK NEAR PITTSBURGH, PA OBSERVED A SIGNIFICANT PRESSURE DROP IN LINE 1804 AT APPROXIMATELY 4:10 A.M., AND WAS NOTIFIED OF A FIRE NEAR HARRISBURG, PA BY TEXAS EASTERN TRANSMISSION CO. AT APPROXIMATELY 4:12 A.M. AT 4:17 A.M., BETHEL PARK GAS CONTROL NOTIFIED THE OXFORD FIELD OPERATIONS SUPERVISOR, THE YORK AREA OPERATIONS SUPERVISOR AND THE CUMBERLAND DIVISION MANAGER OF A PROBABLY RUPTURE AND FIRE ON LINE 1804. COLUMBIA PERSONNEL ARRIVED ON THE SCENE AT APPROX. 5:15 A.M., AND VALVED OFF LINE 1804 FROM THE WEST ON THE SOUTH SIDE OF THE SUSQUEHANNA RIVER. PRESSURE WAS MAINTAINED FROM THE EAST TO THE EXTENT POSSIBLE UNTIL ALTERNATE SOURCES OF SUPPLY COULD BE ARRANGED FOR THE U.G.I. MARKETS OF HARRISBURG, MARIETTA AND MAYTOWN. AT APPROX. 6:29 A.M., LINE 1804 WAS VALVED OFF FROM THE EAST AT THE MOUNT JOY MEASURING AND REGULATING STATION. THE FIRE BURNED AT APPROX. 7:00 A.M.AS A RESULT OF THE RUPTURE AND SUBSEQUENT FIRE, A MEASURING AND REGULATOR STATION BELONGING TO TEXAS EASTERN WAS DESTROYED, A SECTION OF TEXAS EASTERN'S 24-INCH PIPELINE WAS DAMAGED BY FIRE, AN ABOVE GROUND VALVE SETTING BELONGING TO COLUMBIA TRANSMISSION WAS ALSO DAMAGED BY FIRE ALONG WITH A SECTION OF COLUMBIA'S 1611"
19850301	144	AJAX PIPELINE CO	SISSONVILLE	KANAWHA	WV	     	GUTHRIE	 	1	No	 	      	  	Null	No	LEAK	0	0	1	30000	Null	1	30	19851025	85	90	BY CFR 192.619(a)(3)	0	530	19851022	CORROSION	GATHERING SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1967	4	0.24	 	0	 	 	 	1967	UNDER GROUND	 	 			EXTERNALLY	LOCALIZED PITTING	 	NO DATA	 	BARE	No	0	NO DATA	 	Null		Null	 	Null		 	Null			 			"RUSSEL K. LYON, ASST. TO THE PRESIDENT"	3043432201	GAS MIGRATED FROM LEAK TO BASEMENT OF HOUSE VIA A SEPARATED DRAIN LINE THAT WASINSTALLED OVER THE GAS LINE.
19850302	19235	TEXAS EASTERN GAS PIPELINE CO	HILLSBORO	FLEMING	KY	41049	509.04	26877+	1	No	 	      	KY	Null	No	RUPTURE	123	0	2	817000	Null	0	58	19851027	963	1000	BY CFR 192.619(a)(3)	0	2140	19851026	OTHER	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1965	36	0.39	5LX-60	60000	 	 	U.S. STEEL	1965	UNDER GROUND	 	 					 		 		Null		NO DATA	 	Null		Null	 	Null		 	Null			 			"W.B. MCGEHEE, MANAGER CODES & REGULATORY COMPLIANCE"	7137595353	
19850305	19160	TENNESSEE GAS PIPELINE CO	CUMBERLAND	PROVIDENCE	RI	02864	266A-103+2.10	110+88	1	No	 	      	  	Null	Null	OTHER	0	0	0	100000	Null	0	23	19850923	465	700	BY TEST	1436	1620	19850923	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1954	8.63	0.28	X-42	2300	 	 	NATIONAL TUBE	1953	UNDER GROUND	 	 					 		 		Null		OUTSIDE/THIRD PARTY	 	No		Yes	CUT ROW EITHER SIDE	Yes		 	Null			 			WEBSTER STAFFA - SR SPEC ANALYST	7137572565	"PUNTURED BY OUTSIDE CONTRACTOR BUILDING ACCESS ROAD FOR NEW ENGLAND POWER CO. D8L CAT. DOZER PUT A 4"" X 16"" HOLE IN THE LINE."
19850306	405	ANR PIPELINE CO (AMERICAN NATURAL RESOURCE)	 	 	TX	     	X=3752388 Y=170310	 	0	Yes	H.I.	312	  	Yes	No	LEAK	0	0	0	85000	Null	183	0	19851105	996	1440	BY CFR 192.619(a)(3)	0	1600	19851104	OTHER	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1978	16	0.38	API-5LX	52000	 	 	KAISER STEEL	1978	UNDER WATER	 	 					 		 		Null		NO DATA	 	Null		Null	 	Null		 	Null			 			ROBERT J LECZNAR - MGR REGS & PROC	3134962456	
19850307	13120	NATURAL GAS PIPELINE CO OF AMERICA	SEARCY	WHITE	AR	72143	697	 	2	No	 	      	  	Null	No	RUPTURE	2.5	0	0	200000	Null	0	0	19851112	694	860	BY TEST	1290	1830	19851106	CORROSION	TRANSMISSION SYSTEM	OTHER	HEAT EXCHANGER	OTHER	ALUMINUM	OTHER	DEW POINT CONTROL PAINT	1984	0	0	 	0	 	 	TRANE	1983	ABOVE GROUND	 	 			INTERNALLY	GENERAL CORROSION	INTERGRANULAR	OTHER	INTERGRANULAR CORROSION	BARE	Null	0	NO DATA	 	Null		Null	 	Null		 	Null			 			F R FLEET - SUPT CODES & STANDARDS	3126913600	THE HEAT EXCHANGER TEST SAMPLE SHOWED EVIDENCE OF INTERGRANULAR CORROSION DAMAGE IN THE 3003 ALUMINUM FIN SHEET
19850310	2384	NORTHWEST CENTRAL PIPELINE CORP	WESTON	PLATTE	MO	64098	 	481+43	1	No	 	      	  	Null	No	RUPTURE	18	0	0	64500	Null	1	50	19851115	441	465	BY CFR 192.619(a)(3)	0	1430	19851115	OTHER	TRANSMISSION SYSTEM	WELD	ACETYLENE	STEEL	 	PIPELINE	 	1929	12	0.28	 	0	 	 	 	0	UNDER GROUND	 	 					 		 		Null		NO DATA	 	Null		Null	 	Null		 	Null			 			WARREN A ETHERIDGE - COOR REG COMP	9185884427	
19850311	12498	MIDWESTERN GAS TRANSMISSION CO	CATO	PIKE	IN	47567	2109-1+16.4	865+99	1	No	 	      	  	Null	No	RUPTURE	817.8	0	0	1100000	Null	3	30	19851129	840	936	BY TEST	1039	205	19851129	CORROSION	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	0	30	0.38	API 5LX	52000	 	 	NATIONAL	1959	UNDER GROUND	 	 			EXTERNALLY	LOCALIZED PITTING	 	OTHER	BACTERIAL CORROSION	COATED	Yes	1960	NO DATA	 	Null		Null	 	Null		 	Null			 			JOE FABRYGEL - ENG	7137573348	RUPTURE WAS CAUSED BY BACTERIAL CORROSION. NO OUTSIDE FORCES WERE INVOLVED. PIPE AT POINT OF RUPTURE WAS LYING ON COAL.
