RPTID	YR        	NAME      	OPID      	STADD     	CITY      	COUNT     	ST        	ZIP       	HSTAD     	HCITY     	HCNTY     	HST       	HZIP      	STOP      	B1M_1     	B1M_2     	B1M_3     	B1M_4     	B1M_5     	B1M_6     	B1M_7     	B1M_8     	B1M_9     	B1M_10    	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1       Integer	DIM_2       Integer	DIM_3       Integer	DIM_4       Integer	DIM_5       Integer	DIM_6       Integer	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1       Integer	DIS_2       Integer	DIS_3       Integer	DIS_4       Integer	DIS_5       Integer	DIS_6       Integer	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM1	CS1	TM1	TS1	OM1	OS1	CDM1	CDS1	MDM1	MDS1	OTHM1	OTHS1	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC
19931249	1993	DAL - MAR ENERGY INC	3080	P.O. BOX 280	CROSS PLAINS	CALLAHAN	TX	76443						TX	0	0	0	0	16	0	0	0	0	0	16	0	0	0	0	547	0	0	0	0	0	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	547	0	0	0	0	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	547	0	0	0	0	547	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0		GREG TURNER - FIELD SUPT	8177257423	6/3/1994	
19930564	1993	DALTON WATER LIGHT & SINKING FUND COMMISSION	3090	1200 S HARRIS S. - P.O. BOX 869	DALTON	WHITFIELD	GA	30720						GA	0	59	0	151	0	0	0	0	0	0	210	0	7352	0	1580	0	0	0	0	0	0	8932	0	83	91	15	21	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	91	15	21	0	210	60	0	8522	346	42	22	0	8932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8522	346	42	22	0	8932	14	44	0	20	0	2	0	3	0	4	3	46	0	0	4		DALE BRIDGES	7062781313	6/3/1994	
19931263	1993	DANVILLE CITY GAS CO	3100	MUNSCH RESIDENCE - HANCOK & RYAN ST	DANVILLE	HARPER	KS	67036						KS	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	35	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01		GEORGIANA O MUNSCH	3169625424	6/3/1994	
19930846	1993	DANVILLE GAS DEPT	3110	1040 MONUMENT ST	DANVILLE	PITTSYLVANIA	VA	24541						VA	14	5	0	75	65	112	24	0	0	0	295	5509	100	0	6642	4011	15	15	0	0	0	16292	0	42	8	25	19	0	94	0	0	8	7	9	0	24	0	0	0	0	0	0	0	0	0	56	53	3	0	112	0	0	0	0	0	0	0	0	32	21	13	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	93	98	31	0	296	90	0	5155	6807	290	0	0	12252	0	0	0	0	15	0	15	0	0	0	0	0	0	0	0	0	0	0	15	0	15	0	0	0	0	0	0	0	0	3685	311	15	0	0	4011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8840	7118	305	30	0	16293	6	63	1	17	0	7	2	2	23	4	7	3	301	0	3		DONALD L FITZGERALD	8047995284	6/3/1994	
19930199	1993	"DAPHNE UTILITY DEPT, CITY OF"	3130	900 DAPHEN AVE - PO BOX 2550	DAPHNE	BALDWIN	AL	36526						AL	0	0	0	24	16	0	0	0	0	0	40	0	0	0	888	392	0	0	0	0	0	1280	0	22	2	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	5	0	0	0	40	120	0	888	0	0	0	0	888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	2	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1278	2	0	0	0	1280	4	7	3	2	0	0	0	0	0	0	0	0	0	0			DONNIE DOUGLAS- SUPERVISOR	2056262628	6/3/1994	
19930829	1993	DAYTON POWER & LIGHT CO	3170	1900 DRYDEN ROAD	DAYTON	MONTGOMERY	OH	45439	1065 WOODMAN DRIVE	DAYTON	MONTGOMERY	OH	45432	OH	568	363	49	2377	903	200	0	0	1	0	4461	35463	38220	3087	139336	63022	0	0	0	65	0	279193	0	1060	1466	678	90	63	3357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	119	64	4	1	200	0	0	0	0	0	0	0	0	387	455	61	0	0	903	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1460	2040	803	94	64	4461	50	0	40644	173465	1912	79	6	216106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51542	11407	71	2	0	63022	0	0	0	0	0	0	0	0	65	0	0	0	0	65	0	0	0	0	0	0	0	0	92251	184872	1983	81	6	279193	471	1795	68	109	10	43	12	110	92	418	110	454	346	0	3		GERALD CZEKALSKI	5133314249	6/3/1994	
19930364	1993	DEANZA COLONIES OF MARGATE	3175	16101 WEST DIXIE HIGHWAY	NORTH MIAMI	DADE	FL	33161	6603 COLONIAL DRIVE	MARGATE	DADE	FL	33161	FL	0	0	0	4	0	0	0	0	0	0	4	0	0	0	334	0	0	0	0	0	0	334	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	20	0	334	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	0	334	1	12	0	0	0	0	0	0	0	1	0	0	0	0	0		ALEX ROCHE	3058932522	6/3/1994	
19930334	1993	DECATUR UTILITIES - GAS DEPARTMENT	3183	1002 CENTRAL PARKWAY SW	DECATUR	MORGAN	AL	35609						AL	0	0	0	60	202	12	6	0	0	0	280	0	0	0	1807	7373	0	0	0	0	0	9180	0	12	20	28	0	0	60	0	0	4	2	0	0	6	0	0	0	0	0	0	0	0	0	6	6	0	0	12	0	0	0	0	0	0	0	0	147	46	8	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	76	44	0	0	279	118	0	1719	76	8	4	0	1807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7306	63	4	0	0	7373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9025	139	12	4	0	9180	2	0	9	43	0	0	0	0	2	1	4	0	0	0	1		KEM CARR	2055521451	6/3/1994	
19931119	1993	DECATUR COUNTY INDUSTRIAL AIRPARK	3188	P O BOX 735	BAINBRIDGE	DECATUR	GA	31717	P O BOX 3217	THOMASVILLE	THOMAS	GA	31799	GA	0	0	0	6	2	0	0	0	0	0	8	0	0	0	25	2	0	0	0	0	0	27	0	1	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	8	75	0	17	7	1	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	7	1	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		CHRIS CLARK	9122266569	9/12/1994	
19931739	1993	"DEFUNIAK SPRINGS NATURAL GAS SYSTEM, CITY OF"	3190	715 W. NELSON AVE P.O. BOX 685	DEFUNIAK SPRINGS	WALTON	FL	32433						 	0	41	0	2	16						59	1351	0	0	43	118						1512	0	22	20	1			43				0			0				0			0				0			0				0			0		5	11	0			16			0				0			0				0			0				0		27	31	1			59	75	0	1392	2	0	0		1394		0	0				0		0	0				0		0	0				0		0	0				0		101	16	1			118			0	0			0			0	0			0			0	0		0	0		1493	18	1	0	0	1512	0	0		3		0		0		0		10	0	0	1.3		RODNEY L. ADKINSON	9048928500	10/5/1994	
19930997	1993	DEKALB - CHEROKEE COUNTIES GAS DISTRICT	3200	205 GRAND AVENUE NORTH P.O. BOX 376	FORT PAYNE	DEKALB	AL	35967						AL	0	0	0	214	123	0	0	0	0	0	337	0	0	0	1253	4069	0	0	0	0	0	5322	0	22	139	53	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	28	15	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	167	68	0	0	337	282	0	1232	13	8	0	0	1253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3970	94	5	0	0	4069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5202	107	13	0	0	5322	9	10	7	53	0	0	1	0	30	29	0	0	0	0	0		PHILLIP L. ROBERTS - GENERAL MANAGER	2058453731	6/3/1994	
19930409	1993	"DEL RIO GAS SYSTEM, CITY OF"	3210	201 E DE LA ROSA STREET	DEL RIO	VAL VERDE	TX	78840						TX	0	0	3	187	2	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	124	43	11	14	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	45	11	14	0	194	15	0	7838	68	0	0	0	7906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7838	68	0	0	0	7906	5	5	0	10	0	0	0	0	0	0	0	0	0	0	0.02		ELOY B. GARZA	2107748622	6/3/1994	
19930138	1993	"DELCAMBRE GAS DEPT, TOWN OF"	3220	107 N. RAILROAD	DELCAMBRE	IBERIA	LA	70528						 	0	0	0	9	14	0	0	0	0	0	23	0	0	0	280	552	0	0	0	0	0	832	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	23	0	0	280	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	552	0	0	0	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	832	0	0	0	0	832	4	0	0	0	0	0	0	0	0	0	0	33	0	0	3.8		DEBBIE COMEAUX	3186854462	6/3/1994	
19931451	1993	DELMARVA POWER & LIGHT CO	3240	630 MARTIN LUTHER KING JR.	WILMINGTON	NEW CASTLE	DE	19801	800 KING STREET P.O. BOX 231	WILMINGTON	NEW CASTLE	DE	19899	DE	6	113	6	479	636	144	0	0	0	0	1384	1843	23682	0	11622	47996	0	0	6351	1687	0	93181	0	259	132	140	60	13	604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	61	9	2	144	0	0	0	0	0	0	0	0	426	114	96	0	0	636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	685	318	297	69	15	1384	57	0	25447	11480	199	21	0	37147	0	0	0	0	0	0	0	0	6344	7	0	0	0	6351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46220	1663	106	6	1	47996	0	0	0	0	0	0	0	1687	0	0	0	0	0	1687	0	0	0	0	0	0	0	1687	78011	13150	305	27	1	93181	130	260	61	130	82	0	5	8	38	63	103	18	44	0	2		PHILIP L. PHILLIPS JR	3024293846	6/3/1994	
19930586	1993	DELTA NATURAL GAS CO INC	3260	3617 LEXINGTON ROAD	WINCHESTER	CLARK	KY	40391						KY	131	0	0	158	741	0	0	0	0	0	1030	6862	0	0	6648	22162	0	0	240	0	0	35912	0	127	100	62	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609	120	12	0	0	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	736	220	74	0	0	1030	60	0	8294	5212	3	1	0	13510	0	0	0	0	0	0	0	0	240	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22111	47	4	0	0	22162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30645	5259	7	1	0	35912	308	176	76	168	13	11	11	5	5	5	52	51	513	0	0		JAMES R. NELSON - MANAGER-ENGINEERING	6067446171	6/3/1994	
19930018	1993	DEMING GAS SYSTEM	3280	309 S. GOLD	DEMING	LUNA	NM	88030						NM	0	0	0	61	59	0	0	0	0	0	120	0	0	0	1945	2891	0	0	0	0	0	4836	0	29	32	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	13	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	45	0	0	0	120	30	0	0	1945	0	0	0	1945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2891	0	0	0	2891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4836	0	0	0	4836	20	44	0	0	0	0	0	0	0	0	0	0	0	0	3		MICHEAL RUDLOFF	5055468848	6/3/1994	
19930263	1993	DEMA GAS CO INC	3285	P.O. BOX 820	PRESTONSBURG	FLOYD	KY	41653						KY	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	27	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	27	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.01		JOHN ALLEN JR- OFFICE MANAGER		6/3/1994	
19930728	1993	DEMA GAS CO INC	3285	P.O. BOX 820	PRESTONSBURG	FLOYD	KY	41653						KY	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	27	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	27	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		STEPHEN R. ALLEN - MANAGER	6068868045	6/3/1994	
19931483	1993	"DENHAM SPRINGS GAS DEPT, CITY OF"	3295	P.O. BOX 1629	DENHAM SPRINGS	LIVINGSTON	LA	70727						LA	0	0	0	89	33	0	0	0	0	0	122	0	0	0	2111	2926	0	0	0	0	0	5037	0	48	21	20	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	29	4	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	25	20	0	0	124	35	0	2024	90	0	0	0	2114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2903	20	0	0	0	2923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4927	110	0	0	0	5037	3	0	6	0	0	1	1	1	0	0	1	6	0	0	2		ROGER HULL - GAS SUPERINTENDENT	5046678346	6/3/1994	
19930798	1993	"DENISON GAS SYSTEMS, CITY OF"	3297	P O BOX 125  111 CENTRAL	DENISON	JACKSON	KS	66419						 	0	0	0	0	15	0	0	0	0	0	15	0	0	0	0	152	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	13	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	15	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	147	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	152	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0		CAROL E. CLARK	9139352272	6/3/1994	
19930079	1993	DENVER CITY GAS SYSTEM	3310	3RD & MAIN	DENVER CITY	YOAKUM	TX	79323	P.O. BOX 1539	DENVER CITY		TX	79323	TX	14	0	0	8	20	0	0	0	0	0	42	376	133	0	224	1123	0	0	0	0	0	1856	0	18	2	2	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	5	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	7	2	0	0	42	7	0	739	27	0	0	0	766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1072	24	0	0	0	1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1911	51	0	0	0	1962	12	3	0	0	0	0	1	0	0	0	0	0	10	0	4		STEVE BOWLIN	8065925426	6/3/1994	
19930677	1993	DES ARC MUNICIPAL GAS CO	3330	ADMINISTRATION BLDG  107 S. 3RD	DES ARC	PRAIRIE	AR	72040						AR	0	0	0	18	26	0	0	0	0	0	44	0	0	0	928	141	0	0	0	0	0	1069	0	5	13	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	15	0	0	0	44	0	0	916	7	0	0	0	923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062	7	0	0	0	1069	1	1	1	0	0	0	1	2	0	0	0	0	0	0	13		BERNIE ROBERTS	4174843252	6/3/1994	
19930468	1993	DETWEILERS PROPANE GAS SERVICE	3336	6651 - 15TH ST. E.	SARASOTA	SARASOTA	FL	34243						FL	0	0	0	3	0	0	0	0	0	0	3	0	0	0	135	0	0	0	0	0	0	135	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	10	0	135	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5		KEN R. DETWEILER - VICE PRESIDENT	8137552651	6/3/1994	
19930676	1993	DEVALLS BLUFF GAS SYSTEM	3339	CITY HALL - P.O. BOX 297	DEVALLS BLUFF	PRAIRIE	AR	72041						AR	0	0	0	0	16	0	0	0	0	0	16	0	0	0	0	246	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	16	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	3	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	3	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27		ANTHONY CRESTON	5018351654	6/3/1994	
19931391	1993	"DEVINE GAS SYSTEM, CITY OF"	3340	303 S. TEEL DRIVE	DEVINE	MEDINA	TX	78106						TX	0	0	0	7	29	0	0	0	0	0	36	0	0	0	0	1225	0	0	0	0	0	1225	0	0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	25	2	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	4	7	0	0	36	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1199	24	0	0	0	1223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1201	24	0	0	0	1225	0	0	0	6	0	0	0	0	0	0	2	51	5	0	5.00E-03		MARSHALL DAVIS - PUBLIC WORKS DIR	2106632804	6/3/1994	
19931700	1993	"DILLEY GAS SYSTEM, CITY OF"	3410	BOX 230	DILLEY		TX	78017						TX	0	0	0	17	2						19				802	50						852	0	12	5				17			0				0			0				0			0				0		0	0				0		1	1				2			0				0			0				0			0				0		13	6				19	20	0	802	0				802			0				0			0				0			0				0			0				0			50	1			51				0			0				0			0				0			0		802	50	1			853	0	0		0		0		0		6		0	0	0	7		DAVID DELEON	9651624	9/8/1994	
19931456	1993	"DIVERNON GAS DEPT, VILLAGE OF"	3420	210 SOUTH 2ND ST BOX 110	DIVERNON	SANGAMON	IL	62530						IL	0	0	0	12	9	0	0	0	0	0	21	0	0	0	501	213	0	0	0	0	0	714	0	3	8	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	10	1	0	0	22	75	0	491	11	0	0	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704	11	0	0	0	715	0	0	0	0	0	0	0	0	0	0	0	9	0	0	5		JACK H ENLOE	6186561235	6/3/1994	
19930428	1993	NATURAL GAS COMPANY OF LOUISIANA	3440	101 APPLE STREET	NORCO	ST. CHARLES	LA	70079	P.O. BOX 557	NORCO		LA	70079	LA	0	4	4	205	231	0	0	0	0	0	444	0	269	0	6362	11277	0	0	0	0	0	17908	0	208	3	2	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	24	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	27	2	0	0	444	25	0	6630	1	0	0	0	6631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11076	201	0	0	0	11277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17706	202	0	0	0	17908	69	97	15	55	0	1	2	0	0	0	0	23	48	0	3.3		DANIEL T. WAGUESPACK - ASST. TEC. OPER. MGR.	5047642311	6/3/1994	
