RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM	CS	TM	TS	OM	OS	CDM	CDS	MDM	MDS	OTHM	OTHS	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC	
19991322	1999	BURNSVILLE GAS CO	1922	HIGHWAY 72E	BURNSVILLE	TISHOMINGO	MS	38833	PO BOX 736	WEST POINT		MS	39773	MS	0	0	0	11	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	1	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	13	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	24	0	0	0	30	100	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	3	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	3	1	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18		EVAN E TUMLINSON	6014944402	3/31/2000		
19990122	1999	"BURRTON MUNICIPLE DISTRICT SYSTEM, CITY OF"	1936	203 N BURRTON AVE	BURRTON	HARVEY	KS	67020						KS	0	0	0	9	1	0	0	0	0	0	10	0	0	0	412	16	0	0	0	1	0	429	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	10	15	0	0	412	0	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	16	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	413	0	0	0	429	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0		DEBBIE SCHOENHOFF CITY CLERK	3164634545	2/4/2000	2/15/2000	
19990708	1999	BUSHNELL MUNICIPAL GAS UTILITY	1944	148 EAST HAIL	BUSHNELL	MCDONOUGH	IL	61422						IL	0	0	0	43	11	0	0	0	0	0	54	0	0	0	1300	280	0	0	0	0	0	1580	0	7	3	33	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	5	33	0	0	54	75	0	1286	13	1	0	0	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	1	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1565	13	2	0	0	1580	0	0	0	0	0	12	0	0	0	0	0	0	3	0			"BARNES, HENRY, MEISENHEIMER & GENDE, INC."	3143528630	3/10/2000		
19991292	1999	"BUTLER UTILITIES BOARD, TOWN OF"	1952	114 N. ACADEMY AVE	BULTER	CHOCTAW	AL	36904						 	0	0	0	8	0	13	1	0	0	0	22	0	0	0	71	0	488	0	0	0	0	559	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	8	0	0	0	22	50	0	71	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	0	0	0	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	0	0	0	0	559	0	0	0	0	0	0	0	0	2	30	0	0	0	0	0		LANA STAFFORD	2054593795	3/27/2000	4/17/2000	
19990278	1999	"BYHALIA MUNICIPAL SYSTEM, TOWN OF"	1976	P.O. BOX 412	BYHALIA	MARSHALL	MS	38611						MS	0	0	0	7	43	0	0	0	0	0	50	0	0	0	252	578	0	0	0	0	0	830	0	5	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	15	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	17	0	0	0	50	150	0	246	4	2	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568	9	1	0	0	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	814	13	3	0	0	830	0	0	3	4	0	0	0	0	0	5	0	20	1	0	1.2		EUGENE WILKERSON	6628382701	2/11/2000	2/15/2000	
19990715	1999	"BYRON, CITY OF"	1984	P.O. BOX 129	BYRON	PEACH	GA	31008						GA	0	0	0	10	12	0	0	0	0	0	22	0	0	0	267	328	0	0	0	0	0	595	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	22	100	0	267	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594	1	0	0	0	595	0	0	5	5	0	0	0	0	0	0	0	0	0	0	8		VICTORIA A. WIDAWSKI	7709626688	3/10/2000		
19990782	1999	C R G INC	2898	216 HIGH POINT RD SUITE 3	KNOX	CLARION	PA	16232						PA	0	0	2	0	12	0	0	0	0	0	14	108	5	0	0	197	0	0	0	0	0	310	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	14	75	0	104	9	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	29	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	38	0	0	0	310	1	0	0	0	0	0	0	0	0	0	1	0	0	0	4		DWIGHT N. STOVER - PRESIDENT	8147972342	3/15/2000		
19990092	1999	"CAIRO GAS SYSTEMS, CITY OF"	2012	200 1ST AVE SW	CAIRO	GRADY	GA	31728						GA	0	0	0	69	7	0	0	0	0	0	76	0	0	5	0	2279	0	0	0	0	0	2284	0	55	10	4	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	10	4	0	0	76	75	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2279	0	0	0	0	2279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2284	0	0	0	0	2284	1	3	0	1	0	0	0	0	0	0	0	0	0	0	5.76		SAM YARLEY	9123771954	1/28/2000	2/14/2000	
19991251	1999	CAIRO PUBLIC UTILITIES SYSTEM	2016	1100 COMMERCIAL AVE-PO BO	CAIRO	ALEXANDER	IL	62914						IL	2	0	0	101	22	0	0	0	0	0	125	74	378	0	1642	861	0	0	0	0	0	2955	0	44	12	47	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	14	47	0	0	125	54	0	2013	77	4	0	0	2094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	849	11	0	0	0	860	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2862	88	5	0	0	2955	0	0	0	0	0	0	0	0	0	0	17	95	4	0	3.1		LARRY KLEIN	6187343200	3/27/2000		
19991250	1999	CAIRO PUBLIC UTILITIES SYSTEM	2016	1100 COMMERCIAL AVE-PO BO	CAIRO	ALEXANDER	IL	62914						IL	0	0	0	9	7	0	0	0	0	0	16	0	0	0	0	206	0	0	0	0	0	206	0	4	5	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	16	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0		VILLAGE OF EAST CAPE GIRARDEAU	LARRY KLEIN	6187343200	3/27/2000		
19990258	1999	CALEDONIA NATURAL GAS DISTRICT	2047	PO DRAWER 220	CALEDONIA	LOWNDES	MS	39740						MS	0	0	0	0	127	0	0	0	0	0	127	0	0	0	0	1820	0	0	0	0	0	1820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	68	3	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	68	3	0	0	127	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1809	11	0	0	0	1820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1809	11	0	0	0	1820	0	0	2	6	0	0	0	0	0	0	0	0	0	0	1.66		GROVER BARNETTE	6623564250	2/11/2000		
19991061	1999	"CALERA MUNICIPLE GAS SYSTEM, TOWN OF"	2020	1122 20TH AVE	CALERA	SHELBY	AL	35040						AL	0	0	0	13	34	4	0	0	0	0	51	38	0	0	119	882	0	0	0	0	0	1039	0	3	7	3	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	4	0	0	0	0	0	0	0	0	20	10	4	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	19	7	0	0	51	50	0	148	7	2	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876	6	0	0	0	882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1024	13	2	0	0	1039	6	11	3	0	0	1	1	2	0	0	0	0	0	0	1.7		DAVID L. JONES - PUBLIC WORKS DIR	2056683511	3/21/2000	6/23/2000	
19991232	1999	"CAMILLA GAS SYSTEM, CITY OF"	2036	P.O. BOX 328	CAMILLA	MITCHELL	GA	31730						GA	0	0	0	35	22	0	0	0	0	0	57	0	0	41	237	1294	0	0	0	0	0	1572	0	16	9	10	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	16	3	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	25	13	0	0	57	80	0	256	21	1	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1290	4	0	0	0	1294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1546	25	1	0	0	1572	6	0	0	0	0	0	0	0	0	136	0	0	3	0	3.4		RONALD W MANN	7704221902	3/27/2000		
19990084	1999	CAMP HILL UTILITY BOARD	2044	P.O. BOX 100	CAMP HILL		AL	36850						AL	0	0	0	18	7	0	0	0	0	0	25	18	0	60	0	306	0	0	0	0	0	384	0	18	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	25	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	78	78	306	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		CHARLES E. BROWN	2568964148	1/28/2000	3/14/2000	
19990475	1999	CANTON MUNICIPAL UTILITY	2060	225 N. HARGON ST	CANTON	 MADISON	MS	39046						MS	0	0	7	8	63	35	0	0	0	0	113	106	415	899	463	2869	10	0	0	0	0	4762	0	15	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	18	0	0	0	35	0	26	25	12	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	43	12	0	0	113	100	0	1883	0	0	0	0	1883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	2861	8	0	0	0	2869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4744	8	10	0	0	4762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		KYLE CANOY	6018592474	2/29/2000		
19990002	1999	"CAPITAL GAS DISTRIBUTION, INC"	889	2619 OLD WASHINGTON STE B	WALLER		TX	77484						TX	0	0	0	4	3	0	0	0	3	0	10	0	0	0	429	179	0	0	0	314	0	922	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	0	0	429	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	179	0	314	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	922	0	0	0	0	922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		JACKIE W SMITH	4093729164	1/5/2000	11/15/2000	
19990824	1999	CAPITAN - CARRIZOZO NATURAL GAS ASSO	2072	217 LINCOLN & THIRD	CAPITAN	LINCOLN	NM	88316						NM	0	0	0	38	21	0	0	0	0	0	59	0	0	0	704	212	0	0	0	0	0	916	0	0	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	38	0	0	0	59	0	0	704	0	0	0	0	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	25	0	187	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916	0	0	0	0	916	0	0	0	0	0	0	0	0	0	0	0	0	0	0			ERINEO VALLEJOS - GENERAL MANAGER	5053542260	3/15/2000		
19990571	1999	"CARBON HILL GAS BOARD, CITY OF"	2088	"P.O. BOX 459, 2ND AVE"	CARBON HILL	WALKER	AL	35549						AL	0	0	0	39	20	0	0	0	0	0	59	0	0	0	594	370	0	0	0	0	0	964	0	5	39	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	39	0	0	0	59	100	0	533	61	0	0	0	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	903	61	0	0	0	964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		JACKIE STOUGH	2059249313	3/2/2000		
19991128	1999	CARENCRO GAS SYSTEM	2092	PO DRAWER 10	CARENCRO	LAFAYETTE	LA	70520						LA	0	0	0	21	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	17	3	2	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	3	2	0	0	22	20	0	990	10	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	990	10	0	0	0	1000	0	0	0	0	0	0	1	5	0	4	0	0	10	0	0		MARIE D LEMAIRE	3188968481	3/22/2000	11/15/2000	
19990796	1999	"CARLISLE GAS SYSTEM, CITY OF"	2096	107 E. CHESTNUT STREET	CARLISLE	NICHOLAS	KY	40311						KY	0	0	0	4	12	0	0	0	0	0	16	2	1	0	0	921	0	0	0	0	0	924	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	1	0	0	16	47	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865	50	6	0	0	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	868	50	6	0	0	924	0	0	0	0	0	0	0	1	3	2	0	0	0	0	4		ANN BRIERLEY	6062893700	3/15/2000	8/11/2000	
19991217	1999	CARNEGIE NATURAL GAS CO	2104	200 ALLEGHENY CENTER MALL	PITTSBURGH	ALLEGHENY	PA	15212-    						PA & WV	40	0	10	30	41	0	0	0	0	0	121	4933	0	204	1896	1135	0	0	0	0	0	8168	0	24	26	22	7	1	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	15	3	3	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	41	25	10	1	121	5	0	4233	2696	80	24	0	7033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	673	4	0	0	1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4691	3369	84	24	0	8168	51	5	0	0	0	0	0	0	1	0	1	17	70	0		"ON DEC 15, 1999 CARNEGIE NATURAL GAS CO US DOT OPERTOR ID 02104 WAS PURCHASED BY EQUITABLE GA CO DIVISION OF EQUITABLE RESOURCES INC. THE US DOT ANNUAL REPORT FOR THE CALENDAR YEAR 200 WILL INCORPORATE APPLICABLE CARNAGIE INFORMATION AND PIPELINE STATISTICS INTO THE EQUITABLE GAS CO US DOT ANNUAL REPORT. SHOULD YOU HSVE ANY QUESTIONS PLEASE CONTACT JOSEPH F COLAIZZI MANAGER REGULATORY COMPLIANCE AT 412-395-3606."	JOSEPH COLAIZZI	4123953606	3/24/2000		
19990306	1999	"CARROLLTON GAS DISTRICT SYSTEM, CITY OF"	2116	6TH & SYCAMORE MUNICIPAL 	CARROLLTON	CARROLL	KY	41008	PO BOX 269	CARROLLTON	CARROLL	KY	41008-    	KY	0	0	9	58	41	0	0	0	0	0	108	0	0	68	279	2103	0	0	0	0	0	2450	0	7	7	37	16	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	10	5	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	17	42	16	0	108	60	0	327	15	2	3	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2048	55	0	0	0	2103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2375	70	2	3	0	2450	0	2	2	5	0	0	0	0	0	16	2	25	0	0	0		ROBERT ADAMS	5027327055	2/16/2000		
19990396	1999	"CARTERSVILLE GAS DEPT, CITY OF"	2120	4 COOK ST	CARTERSVILLE	BARTOW	GA	30120						GA	0	0	0	211	63	0	0	0	0	0	274	0	0	0	5940	2513	0	0	0	0	0	8453	0	49	94	47	21	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	10	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	104	47	21	0	274	100	0	5783	109	46	2	0	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2503	9	1	0	0	2513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8286	118	47	2	0	8453	11	24	1	28	1	0	2	0	0	0	8	0	33	0	1.49		GARY RIGGS	7703875642	2/24/2000		
19990553	1999	CASCADE MUNICIPAL UTIL	2124	320 FIRST AVE W	CASCADE	DUBUQUE	IA	52033						IA	0	0	0	12	4	0	0	0	0	0	16	0	0	0	415	375	0	0	0	0	0	790	0	9	3	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	0	16	85	0	394	21	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	1	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	768	22	0	0	0	790	0	0	0	0	0	0	0	0	1	2	0	3	0	0	3.4		SHERRIE RIES	3198523614	3/2/2000		
19991026	1999	CASCADE NATURAL GAS CORP	2128	222 FAIRVIEW AVE.N.	SEATTLE	KING	WA	98109						 WA	0	0	0	2681	750	0	0	0	0	0	3431	0	0	0	120206	36698	0	0	0	0	0	156904	0	1793	480	363	42	3	2681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608	142	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2401	622	363	42	3	3431	77	0	116079	3935	180	12	0	120206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36346	327	25	0	0	36698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152425	4262	205	12	0	156904	6	4	66	186	1	1	10	8	3	1	4	4	1	0	0.1		JACE MCCASTER	2063816738	3/20/2000		
19990986	1999	CASCADE NATURAL GAS CORP	2128	222 FAIRVIEW AVE.N.	SEATTLE	KING	WA	98109						 OR	0	0	0	818	273	0	0	0	0	0	1091	0	0	0	31614	10643	0	0	0	0	0	42257	0	582	144	92	0	0	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	42	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	813	186	92	0	0	1091	73	0	30178	1394	38	4	0	31614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10491	146	6	0	0	10643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40669	1540	44	4	0	42257	4	0	10	36	0	1	0	0	1	0	0	2	1	0	0.2		JACE MCCASTER	2063816738	3/20/2000		
19990304	1999	"CASSODAY GAS DEPT, CITY OF"	2144	"PO BOX 90, 133 S WASHINGT"	CASSODAY	BUTLER	KS	66842						KS	0	0	0	3	0	0	0	0	0	0	3	0	0	0	135	0	0	0	0	0	0	135	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	134	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	134	1	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		RAYE VAUGHT	3167354252	2/16/2000		
